Customer ID,Name,Address,Email,Phone Number,Date of Birth,Social-Security-Number,Account-Number,Transaction-history,Financial-Information,Cookies,IP-Address,Device-Information,Country,Age,Gender
873626,0,0,1,0,0,0,1,1,0,0,0,1,Canada,28,male
134268,0,0,0,0,0,0,1,0,0,1,1,1,Germany,37,male
752778,1,1,1,1,1,1,1,1,0,1,0,0,Canada,41,male
427882,1,0,1,1,1,1,1,1,0,1,0,1,Japan,56,female
494625,0,0,0,0,1,1,1,0,0,0,0,0,Germany,73,female
926459,1,1,0,1,0,0,1,1,0,0,0,0,India,50,male
496380,0,1,0,1,0,0,0,0,0,1,1,1,France,70,female
558628,0,0,0,0,0,0,0,0,0,0,0,0,Japan,74,female
982253,0,0,1,1,0,0,0,0,0,1,0,0,China,71,male
965902,0,1,1,1,0,0,0,0,0,1,0,1,Australia,40,male
498171,1,1,1,1,1,1,1,1,0,1,1,0,Brazil,70,female
584695,0,0,0,1,1,0,0,0,0,0,0,1,UK,38,female
608619,1,1,1,1,1,1,1,1,0,0,1,1,Canada,57,male
651722,0,1,1,1,1,1,1,1,0,1,1,0,Australia,71,male
937658,1,1,1,1,1,1,1,1,0,1,0,1,Japan,62,female
840997,0,0,0,0,0,0,0,0,0,0,1,0,Japan,63,male
637799,0,1,1,0,0,0,1,0,0,0,0,1,Canada,33,female
406808,0,1,0,1,1,1,1,1,0,0,0,0,Germany,44,female
638258,1,1,1,1,1,1,1,1,0,1,0,1,China,44,female
655387,1,1,1,1,1,1,1,1,1,1,1,0,Australia,74,female
813558,1,1,1,1,1,1,1,1,1,1,1,1,China,53,male
247004,1,0,1,0,0,1,0,0,1,0,0,1,UK,18,male
478155,1,0,0,0,0,1,0,0,1,0,0,0,Canada,25,male
873319,1,1,1,1,1,1,1,1,1,0,1,0,China,55,female
533507,1,1,1,1,1,1,1,1,1,0,0,0,Brazil,35,female
968852,1,0,0,1,0,0,1,1,1,0,0,1,USA,67,female
563788,1,1,1,1,1,1,1,1,1,0,0,1,UK,40,female
487259,0,0,0,0,0,0,0,0,1,1,1,0,China,23,female
263435,1,1,0,1,1,1,1,1,1,0,0,1,China,19,female
231120,0,1,0,0,1,1,0,1,1,0,1,1,Canada,19,male
206228,1,1,1,1,1,1,1,1,1,0,1,0,Canada,61,female
707450,1,1,1,1,0,1,1,0,1,1,0,1,India,47,female
822671,0,1,0,0,0,1,1,0,1,0,0,1,France,66,male
604272,1,1,1,1,1,1,1,1,1,0,0,1,Brazil,70,male
486877,1,1,1,1,0,0,1,1,1,1,1,1,China,38,male
556839,1,1,0,1,1,1,1,1,1,0,1,0,Canada,28,male
457145,1,1,1,1,1,1,1,1,1,0,1,1,Brazil,65,female
190466,1,1,1,1,1,1,1,1,1,0,1,1,USA,61,female
226547,1,1,1,1,1,0,0,0,1,0,0,1,UK,63,female
641294,0,0,0,0,0,0,0,0,1,0,0,1,Canada,31,female
245964,1,0,1,0,0,0,0,0,1,1,1,1,Canada,50,male
768266,0,0,0,1,1,1,0,1,1,0,1,0,Brazil,31,male
521318,1,1,1,1,1,1,1,1,1,1,0,0,Japan,32,female
408850,0,0,1,0,1,1,0,1,1,0,0,0,France,18,female
213274,1,1,1,1,1,1,1,1,1,1,0,1,France,59,male
734422,0,0,0,0,1,1,0,0,1,1,0,0,Canada,62,male
796566,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,20,male
588970,1,1,1,1,1,1,1,1,1,0,1,0,Japan,68,male
374744,1,1,1,1,0,1,1,1,1,0,1,1,Brazil,75,female
100843,1,1,0,1,1,0,1,1,1,0,1,0,Australia,46,female
756472,0,1,1,0,1,0,1,0,1,1,0,1,Japan,73,female
408134,1,1,0,1,1,1,0,1,1,1,0,1,USA,68,female
251878,1,1,0,0,1,0,1,1,1,0,0,0,China,56,male
825911,0,0,0,0,0,0,0,0,1,0,0,1,France,40,female
769997,1,1,1,1,1,1,1,1,1,0,1,1,Germany,67,female
658781,0,0,0,0,0,0,0,0,1,1,1,1,Canada,41,male
778158,1,1,1,1,0,1,0,1,1,1,0,1,China,65,female
354753,0,0,1,0,0,0,0,1,1,0,1,1,Japan,52,male
747997,1,1,1,1,1,1,1,1,1,0,1,1,Japan,71,male
986649,0,1,1,1,1,1,0,0,1,1,0,0,France,30,male
987860,1,1,1,1,1,1,1,1,1,0,0,0,Canada,19,female
742460,1,1,1,1,1,1,1,1,1,1,1,1,Canada,74,female
358522,0,0,0,0,0,0,0,0,1,0,1,0,Germany,23,female
978962,0,0,0,0,0,0,1,0,1,1,1,0,Germany,75,male
925708,0,1,1,1,1,0,0,0,1,1,1,0,India,35,male
422842,0,1,0,0,0,1,1,1,1,0,1,1,Japan,19,female
878948,1,1,1,1,1,1,1,1,1,1,1,0,Germany,73,female
304221,1,1,1,1,1,1,1,1,1,1,0,0,France,18,female
710030,1,0,0,0,0,1,1,1,1,1,0,1,Germany,66,female
620693,0,0,0,0,0,0,0,0,1,1,0,1,China,50,male
337225,0,0,1,0,0,0,0,1,1,0,1,0,UK,62,male
232097,1,0,1,1,1,1,0,1,1,1,1,0,China,38,female
608423,0,0,1,0,0,1,0,0,1,1,1,1,UK,68,female
113451,1,1,0,1,1,1,1,1,1,1,0,1,Japan,33,female
857296,0,1,1,1,0,1,1,0,1,0,0,1,Germany,25,female
957967,1,1,1,1,1,0,1,1,1,1,1,0,France,63,female
582076,1,1,1,1,1,1,1,0,1,0,1,0,China,46,male
411569,0,0,1,0,0,0,0,0,1,1,1,0,USA,52,female
218943,0,0,1,0,1,1,1,1,1,0,1,0,France,32,female
112921,1,1,1,1,1,1,1,1,1,0,0,0,USA,64,male
585604,1,1,1,1,1,1,0,0,1,1,0,0,India,24,female
476109,0,0,0,0,0,0,0,0,1,0,1,0,USA,75,female
635933,1,1,1,1,1,0,1,1,1,0,0,0,Japan,52,male
177668,1,1,1,1,1,1,1,1,1,1,0,0,Canada,52,female
515853,0,1,0,0,1,1,0,0,1,0,1,0,Japan,28,female
677655,1,1,1,1,1,1,1,1,1,1,1,0,Japan,43,male
169023,0,0,0,0,0,0,0,1,1,0,0,1,China,23,female
296077,1,1,1,1,1,1,1,1,1,0,1,0,Canada,70,male
309881,0,0,0,1,1,0,0,0,1,1,0,0,UK,47,male
434269,1,1,1,1,1,1,1,1,1,1,0,1,India,18,male
969626,0,1,1,0,1,1,0,1,1,0,0,0,Brazil,71,male
970771,1,1,1,1,1,1,1,1,1,0,1,1,Japan,28,female
162404,1,1,1,1,1,1,1,1,1,0,1,1,Brazil,58,female
442902,0,1,1,1,1,1,1,1,1,0,0,1,India,47,female
445401,1,1,1,1,1,1,1,1,1,0,1,0,Japan,28,female
598556,1,0,0,0,1,0,0,0,1,1,0,0,Canada,51,male
231416,1,1,1,1,1,1,1,1,1,1,0,1,Brazil,25,male
918620,0,0,0,1,1,0,0,0,1,1,0,0,India,43,female
182669,0,0,0,0,0,0,0,0,1,0,1,0,USA,58,female
531705,0,0,1,1,0,0,0,0,1,1,1,1,France,30,male
511724,0,0,0,0,0,0,0,0,1,0,0,0,USA,51,female
120536,0,0,0,0,0,0,0,0,1,1,0,0,UK,27,male
535810,1,1,1,0,0,0,1,0,1,0,1,0,France,55,male
344964,1,1,1,1,1,1,1,1,1,0,0,1,USA,75,male
140374,0,0,1,0,0,0,0,0,1,1,1,0,India,36,male
961877,1,1,0,1,0,0,1,0,1,0,1,0,Australia,64,female
421418,0,1,1,0,1,0,1,1,1,0,1,1,Australia,71,female
638990,0,0,0,0,0,1,1,0,1,0,1,0,India,32,female
416918,0,0,1,0,0,0,1,0,1,1,0,1,Japan,35,male
310929,1,1,0,1,1,1,1,1,1,1,0,0,Germany,65,male
549055,1,0,1,1,0,0,0,1,1,1,1,0,Germany,57,female
630500,1,1,1,1,1,1,1,0,1,1,1,1,Japan,62,female
750158,1,1,1,1,1,0,0,1,1,0,1,0,USA,38,female
123138,1,1,0,1,1,1,1,1,1,0,1,1,India,25,male
941869,0,0,0,0,0,0,0,0,1,0,1,0,USA,49,male
215929,1,0,0,1,1,0,0,0,1,0,0,0,Canada,61,male
717951,1,1,1,1,1,1,1,1,1,1,0,1,Australia,40,male
988756,0,1,1,1,0,0,0,1,1,1,0,0,India,32,male
204552,1,1,1,1,1,1,1,1,1,0,1,0,USA,20,male
226610,1,0,0,0,0,0,0,0,1,0,0,1,France,66,female
795756,1,1,1,1,1,1,1,1,1,0,0,1,India,22,male
554634,0,0,1,1,1,0,1,1,1,0,0,0,USA,70,male
170163,0,0,1,1,0,0,0,0,1,0,1,0,France,65,male
353470,1,1,1,0,1,1,0,1,1,0,0,1,France,23,male
180818,1,0,1,0,0,0,0,0,1,0,0,0,China,66,male
631940,1,1,0,1,1,1,1,1,1,0,1,0,China,66,male
886893,1,1,1,1,1,1,1,1,1,1,1,1,France,58,male
726728,1,1,1,1,1,1,1,1,1,1,1,1,Australia,69,male
652872,0,0,0,0,0,0,0,0,1,0,1,1,USA,30,female
545673,1,1,0,1,1,1,1,1,1,1,0,1,UK,57,male
757725,1,1,0,1,1,1,0,0,1,0,1,1,UK,75,male
181632,1,1,0,0,1,1,0,0,1,1,1,0,Brazil,32,female
754542,0,0,1,1,1,1,0,1,1,0,0,1,France,28,male
836657,1,1,1,1,0,1,1,0,1,1,0,1,USA,64,female
475962,0,1,0,0,1,1,1,0,1,0,1,0,UK,27,male
418079,0,0,0,0,0,0,0,0,1,0,1,1,Canada,39,female
277345,1,1,0,0,1,0,1,1,1,0,1,1,Germany,22,male
939496,0,1,1,0,1,1,0,0,1,1,0,0,India,30,female
273274,1,1,1,1,1,1,1,1,1,0,1,0,France,32,female
304936,1,1,1,1,1,1,1,1,1,1,0,1,Japan,73,female
890927,0,1,0,0,0,0,0,0,1,0,1,1,USA,59,male
851092,0,0,0,0,1,0,0,0,1,0,0,1,Canada,22,male
379130,1,1,1,1,1,1,1,1,1,1,1,0,USA,27,male
221007,0,0,0,0,0,0,0,0,1,0,0,1,France,18,male
746726,1,0,0,1,0,0,0,0,1,0,0,0,Germany,69,male
411568,1,1,1,1,1,1,1,1,1,1,1,1,Japan,75,male
310815,0,1,1,1,1,1,1,0,1,1,0,1,China,21,male
483600,0,0,0,0,0,1,0,0,1,1,1,1,Australia,53,female
815495,1,1,0,1,0,1,1,0,1,0,1,0,Germany,65,female
613557,0,0,0,0,0,0,0,0,1,1,1,1,USA,46,female
816083,0,0,0,0,0,0,0,0,1,1,0,0,UK,27,female
107270,1,1,1,1,1,1,1,1,1,1,0,0,Japan,56,female
179222,1,0,0,0,0,0,0,0,1,0,0,0,USA,75,female
235118,0,1,0,1,1,0,0,0,1,0,1,1,Australia,68,female
921542,0,1,1,1,1,1,1,0,1,1,0,1,Australia,47,female
410030,1,1,1,1,1,1,1,1,1,0,0,1,Australia,74,male
739654,0,0,1,0,0,1,0,0,1,1,1,1,Japan,22,male
572667,1,0,0,1,1,1,1,0,1,1,0,0,Brazil,73,male
860066,1,1,0,1,1,1,1,1,1,0,0,1,India,22,female
851036,0,1,1,1,1,0,1,1,1,0,1,1,Germany,57,male
201274,1,1,1,1,1,1,1,1,1,1,0,0,Germany,43,female
644399,0,1,1,1,1,1,1,0,1,0,0,1,China,30,female
864050,0,0,1,0,1,0,0,0,1,1,0,1,Canada,37,female
420127,0,1,1,0,1,1,1,0,1,0,1,0,Canada,47,female
373990,0,1,0,0,0,0,1,1,1,1,0,0,USA,72,female
977872,0,0,0,0,0,0,0,0,1,0,1,0,France,39,male
683134,1,1,1,1,1,1,1,1,1,1,0,1,India,19,female
745353,0,0,0,0,1,0,1,0,1,1,1,0,Canada,23,male
439111,0,0,0,0,0,0,1,0,1,1,1,1,China,39,male
950049,1,1,1,1,1,1,1,1,1,0,1,1,Brazil,34,male
905214,0,0,1,1,0,0,0,0,1,1,0,0,Brazil,36,male
636613,1,1,1,0,1,1,1,1,1,0,1,1,India,21,male
777724,1,1,1,1,1,1,1,1,1,0,0,0,Brazil,59,male
856095,1,1,0,1,1,1,1,1,1,0,1,0,Brazil,24,male
263401,1,1,1,1,1,0,0,1,1,1,0,0,Canada,53,female
363857,1,1,1,1,1,1,1,1,1,1,0,0,Brazil,70,female
429607,1,1,1,1,0,1,1,1,1,0,0,1,UK,64,female
195303,0,1,0,0,0,0,0,0,1,1,0,0,Australia,44,female
814059,0,0,0,0,1,0,0,1,1,1,1,1,Canada,41,male
298690,1,1,1,1,1,1,1,1,1,0,0,0,UK,25,female
103627,1,1,1,1,1,1,1,1,1,1,0,1,Japan,42,male
256522,0,1,1,1,1,0,1,1,1,0,1,1,France,28,female
895949,0,0,0,1,1,0,1,0,1,1,0,1,USA,38,female
759842,0,0,1,1,1,0,1,1,1,1,1,0,Brazil,40,female
100319,1,1,1,1,1,1,1,1,1,0,0,0,France,65,male
271933,0,0,0,0,1,1,1,0,1,0,1,0,France,18,female
443640,1,1,1,1,1,1,1,1,1,1,0,1,Japan,52,female
251063,1,1,1,0,1,0,1,0,1,0,0,0,France,27,female
932460,1,0,1,1,0,1,1,1,1,0,0,1,UK,69,female
989281,0,0,0,0,0,0,0,0,1,1,1,1,India,61,female
551107,0,1,0,0,0,0,1,1,1,1,1,0,Australia,55,female
667412,0,0,1,0,0,1,0,0,1,1,1,1,Japan,61,female
914504,0,0,0,0,1,1,0,1,1,0,0,0,UK,47,male
620592,1,1,0,1,1,1,1,1,1,1,1,0,China,38,male
524704,1,1,0,0,1,1,1,1,1,1,0,0,UK,63,female
503784,0,1,0,1,0,1,0,1,1,1,1,1,Japan,44,female
374708,0,0,0,1,0,0,0,0,1,1,1,0,India,52,female
721480,1,1,1,1,1,1,1,1,1,1,0,1,Australia,24,female
754435,1,1,1,1,0,1,1,1,1,1,0,0,Australia,18,male
477746,0,1,1,1,1,0,1,1,1,1,0,1,France,39,male
986724,0,0,0,0,0,1,0,0,1,0,1,1,China,48,female
181639,1,0,0,0,0,0,0,0,1,1,1,0,Australia,25,male
179888,1,0,0,0,0,0,0,0,1,1,1,0,Brazil,44,male
630727,1,1,1,1,1,0,0,0,1,1,0,1,USA,61,female
600646,1,1,1,0,1,0,1,1,1,0,0,0,Japan,28,male
369124,0,0,0,0,0,0,0,0,1,0,1,1,France,53,female
375851,0,0,0,0,0,0,0,0,1,0,1,1,Canada,57,female
439986,1,0,0,0,1,0,0,0,1,1,1,1,Germany,57,male
589795,0,1,0,0,0,0,0,0,1,1,1,0,France,72,male
424778,0,0,1,0,1,1,0,1,1,1,0,1,Japan,72,female
863089,1,1,1,1,1,1,1,1,1,0,0,0,India,29,male
278383,1,1,1,1,1,1,1,1,1,1,0,0,France,65,female
826996,0,1,1,1,0,0,0,1,1,1,0,1,Japan,37,female
488272,0,1,0,0,0,0,0,0,1,1,1,1,UK,50,female
184021,0,1,0,0,0,0,1,0,1,1,1,0,Canada,68,male
659341,1,1,1,1,1,1,1,1,1,0,0,1,Brazil,70,female
422063,1,1,1,1,1,1,1,1,1,0,0,1,China,28,male
405021,1,1,1,1,1,1,1,1,1,1,0,1,Canada,70,male
312092,0,0,1,0,1,0,0,0,1,0,1,0,France,45,male
914181,1,1,1,1,1,1,1,1,1,0,1,1,USA,19,male
117843,1,1,1,1,1,1,1,1,1,0,0,0,Australia,42,male
787781,1,1,0,1,1,1,1,1,1,0,1,0,Australia,72,male
900790,1,1,1,1,1,1,1,1,1,0,0,1,India,47,male
446179,1,0,0,1,1,0,0,1,1,1,0,0,France,32,male
107663,1,1,1,1,1,1,1,1,1,1,1,0,France,52,female
855286,1,1,1,1,1,1,1,1,1,0,1,0,China,73,male
943064,1,1,1,1,1,1,1,1,1,0,1,0,Germany,36,female
286135,1,1,1,1,1,1,1,1,1,0,1,0,Australia,46,female
850202,1,1,1,1,1,1,1,1,1,1,1,0,UK,68,female
411061,1,0,0,0,0,1,0,1,1,1,1,1,India,45,female
882518,1,0,1,0,1,0,0,0,1,1,0,0,France,75,female
251838,1,1,1,1,1,1,1,1,1,1,0,1,Japan,25,female
507149,1,1,0,1,0,1,1,0,1,0,1,1,Australia,28,female
277303,1,1,1,1,1,1,1,1,1,1,0,0,Brazil,63,female
425932,0,1,1,1,1,1,1,1,1,1,1,1,Brazil,45,female
420358,1,1,1,1,1,1,1,1,1,0,1,1,Australia,44,female
258121,0,0,1,0,0,0,0,1,1,1,1,1,Japan,62,female
694547,1,1,1,1,1,1,1,1,1,0,0,1,China,21,male
697944,0,1,1,0,0,1,0,0,1,1,1,0,Australia,50,male
955673,1,1,0,0,1,1,0,0,1,1,0,1,Canada,31,male
587164,0,0,0,0,0,0,0,0,1,0,0,1,Germany,61,female
702123,0,0,0,0,0,0,0,1,1,1,1,0,China,60,female
431657,1,1,1,1,1,1,1,1,1,1,1,0,Germany,28,female
681657,0,0,1,1,1,1,1,1,1,0,1,1,China,31,male
941824,0,0,0,0,0,0,0,0,1,1,1,0,USA,59,male
331209,0,1,0,0,0,1,0,1,1,1,1,0,Canada,31,male
963866,0,1,1,1,0,1,1,1,1,1,1,0,Australia,32,male
994408,1,1,1,1,1,1,1,1,1,1,1,0,Brazil,64,male
105233,0,0,0,0,0,1,0,1,1,0,0,0,Germany,35,female
756553,0,0,0,0,1,0,0,1,1,0,0,1,France,18,female
548431,0,1,0,1,0,1,0,0,1,0,1,0,France,37,male
491714,1,1,1,0,1,1,1,1,1,1,0,0,France,60,male
761233,1,1,1,1,1,1,1,1,1,1,0,0,USA,67,female
749096,1,1,1,1,1,1,1,1,1,1,0,0,Canada,63,female
590495,1,1,1,1,1,0,1,0,1,0,0,0,Brazil,44,male
196144,1,1,1,1,1,1,1,1,1,0,1,0,Japan,69,male
948686,1,1,1,1,1,1,1,1,1,0,0,0,USA,66,female
189584,1,0,0,1,0,0,0,0,1,0,0,0,Canada,69,female
952831,1,1,1,1,1,1,1,1,1,1,0,0,Australia,41,male
765339,0,0,0,0,0,0,0,1,1,1,0,1,India,33,male
478282,1,1,1,1,1,1,1,1,1,0,1,1,France,68,male
517184,0,1,0,0,0,0,0,1,1,1,0,0,Brazil,28,male
648966,0,1,0,1,0,1,1,0,1,0,1,0,USA,51,male
257745,0,0,1,1,0,1,1,0,1,0,0,1,India,31,female
804440,0,0,1,0,0,0,0,0,1,1,1,1,UK,71,male
347187,0,1,1,1,0,1,0,1,1,0,1,1,Canada,31,female
222683,1,1,1,1,0,1,1,1,1,0,1,0,Canada,21,female
993499,1,0,0,0,0,1,0,0,1,0,0,1,France,54,female
738822,1,1,1,1,1,1,1,1,1,0,0,0,UK,31,female
923005,1,1,1,0,1,1,0,1,1,1,0,0,Canada,72,male
629708,0,1,0,0,1,0,0,0,1,0,0,0,Australia,67,female
492114,1,1,1,1,1,0,1,1,1,1,1,1,India,28,male
511852,1,1,1,1,1,1,1,1,1,0,0,0,India,57,male
844939,1,1,1,1,0,1,1,1,1,0,0,0,USA,56,female
223289,1,1,1,1,1,1,1,1,1,1,0,1,Australia,60,male
343444,0,0,0,1,0,0,1,1,1,0,1,1,China,44,female
586777,0,1,0,1,1,1,1,0,1,0,1,1,France,67,male
533933,0,0,0,0,0,0,0,0,1,0,0,1,Australia,26,female
749760,0,0,0,0,0,0,0,0,1,1,1,1,France,58,male
956904,1,1,1,0,0,1,1,1,1,1,1,1,UK,22,female
935852,1,1,1,1,1,1,0,1,1,0,1,0,USA,35,male
320656,1,1,0,0,1,1,1,1,1,1,1,0,UK,74,female
443768,1,1,1,1,1,1,1,1,1,1,0,1,Germany,37,female
744793,0,1,0,0,0,0,0,0,1,0,0,1,Australia,26,female
304412,1,1,1,1,1,1,1,1,1,0,1,0,USA,27,female
736452,1,1,1,1,0,0,0,1,1,0,1,1,Brazil,74,male
266732,1,1,0,1,0,0,1,1,1,1,1,1,India,75,male
262806,0,1,0,1,1,0,1,1,1,0,0,0,Germany,25,male
342667,1,1,1,1,1,1,1,1,1,0,1,0,Canada,46,female
736027,1,0,0,0,1,0,1,0,1,0,1,1,Germany,52,female
762901,0,1,0,1,1,1,0,0,1,1,1,1,China,43,female
636266,0,0,1,0,1,1,1,1,1,0,0,0,Japan,55,female
513539,0,0,0,0,0,0,0,0,1,0,1,1,India,48,male
469901,0,1,1,0,1,1,0,1,1,0,1,0,India,32,male
338941,1,0,1,1,1,1,1,1,1,1,1,0,Brazil,40,male
930291,1,1,1,1,1,1,1,1,1,0,0,0,Germany,31,female
981692,0,1,1,1,1,0,1,1,1,0,1,0,Japan,43,male
372072,1,1,1,1,1,1,1,1,1,0,0,0,China,75,female
730555,1,1,1,1,1,1,1,1,1,1,1,1,Japan,52,female
633990,1,1,0,1,0,0,0,0,1,1,0,0,UK,40,female
870980,0,1,1,1,0,1,1,1,1,0,1,1,USA,45,male
310453,1,1,0,1,0,1,1,0,1,1,0,1,India,67,male
777104,1,0,1,1,1,0,1,1,1,0,1,0,Canada,62,male
474640,0,0,0,0,0,0,0,0,1,1,0,1,USA,64,male
367585,0,1,0,0,0,1,0,0,1,0,1,0,Germany,30,female
409464,0,0,0,0,0,0,1,0,1,0,1,1,UK,29,female
946433,1,1,1,1,1,1,1,1,1,1,1,0,India,22,female
645689,1,1,0,0,1,0,1,1,1,1,1,1,India,30,male
616439,1,1,1,1,1,1,1,1,1,0,0,1,India,47,male
863606,1,0,1,0,1,1,1,0,1,0,1,1,Brazil,27,male
607232,1,1,1,1,1,1,1,1,1,1,1,1,France,63,male
925782,1,1,0,1,1,1,1,0,1,0,1,1,Canada,41,male
139230,1,1,0,1,0,1,1,0,1,1,0,1,Canada,50,female
253196,0,0,0,0,0,0,0,0,1,1,0,1,USA,24,female
603147,1,0,0,0,0,1,1,0,1,1,1,0,India,70,male
925952,1,1,1,1,1,1,1,1,1,0,1,1,France,75,male
816727,0,1,1,1,0,1,0,1,1,1,0,0,UK,44,female
658421,1,1,1,1,0,1,1,1,1,0,1,0,Australia,66,male
624769,1,1,1,1,1,1,1,1,1,1,1,0,Japan,56,male
992946,1,0,0,0,0,0,0,0,1,1,1,1,Brazil,25,female
236145,1,1,1,1,1,1,1,1,1,1,0,0,UK,26,female
253017,1,0,0,0,0,0,0,1,1,0,0,0,Japan,23,male
367170,1,1,1,1,0,0,1,1,1,1,1,1,Germany,71,male
243276,0,1,1,1,1,1,1,1,1,1,0,1,Australia,40,male
532518,0,1,0,0,0,0,0,0,1,1,1,0,China,42,female
862562,1,1,1,0,0,1,1,0,1,0,1,1,Brazil,31,male
973749,0,1,1,1,1,0,1,1,1,0,1,0,Germany,55,female
381807,1,0,0,1,1,0,1,1,1,0,1,0,Germany,48,female
168486,1,1,1,1,1,1,1,1,1,0,0,1,France,51,male
645247,1,1,1,1,1,1,1,1,1,0,1,1,Japan,63,female
571309,0,0,0,0,0,1,0,0,1,1,1,0,UK,41,male
541294,1,1,1,1,0,0,0,0,1,0,1,1,Japan,64,female
327576,1,0,0,0,0,0,1,0,1,0,1,1,USA,18,male
945685,1,1,1,1,0,0,0,0,1,0,1,1,France,71,female
912427,1,0,0,0,1,0,0,1,1,1,1,0,USA,23,male
805469,0,0,0,0,0,0,0,1,1,0,1,1,Brazil,28,male
584958,0,0,0,0,0,0,1,0,1,1,0,1,USA,42,female
830076,0,0,0,0,1,0,0,0,1,0,1,1,Germany,63,male
896782,1,1,0,0,1,1,1,0,1,1,1,0,France,22,female
673475,0,0,0,0,1,0,0,0,1,1,1,1,India,39,male
102898,0,0,0,1,1,1,0,0,1,1,1,1,Germany,51,male
404348,1,0,0,0,0,0,1,0,1,0,1,0,Germany,22,female
682975,1,1,1,1,1,1,0,0,1,0,0,0,Germany,58,male
650104,1,1,1,1,1,1,1,1,1,0,0,0,Germany,25,female
820183,1,1,1,1,1,1,1,1,1,1,1,1,UK,39,male
718189,1,1,1,1,1,1,1,1,1,1,0,1,Australia,28,female
117785,1,0,0,0,0,0,0,0,1,0,0,1,France,43,male
678040,0,1,0,0,0,0,0,0,1,1,1,1,Canada,60,male
218342,0,1,0,0,0,1,0,0,1,0,0,1,Japan,45,female
153664,1,1,1,1,1,1,1,1,1,1,0,0,USA,35,female
744209,0,1,0,0,0,0,1,0,1,1,0,1,China,42,female
805479,0,0,1,0,0,0,0,0,1,0,0,1,USA,45,female
845288,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,50,female
744124,1,1,1,1,1,1,1,1,1,1,0,0,Australia,59,male
695274,0,0,0,0,0,0,0,0,1,1,0,0,UK,47,male
381686,1,1,1,1,1,1,1,1,1,0,0,1,USA,28,female
859590,0,1,0,1,0,1,1,1,1,0,0,0,UK,44,female
365448,0,0,1,1,1,0,1,1,1,0,0,1,Australia,39,female
466945,1,1,1,1,1,1,1,1,1,0,1,1,Germany,69,male
816344,1,0,0,1,0,1,1,0,1,1,1,0,China,71,male
529134,0,0,1,1,0,0,1,1,1,0,1,0,Australia,46,female
574171,1,1,1,1,1,1,1,1,1,0,0,1,UK,75,male
667914,0,0,0,0,0,1,0,0,1,1,0,1,USA,52,male
318208,1,1,1,1,1,1,1,1,1,0,1,1,India,73,male
213097,0,1,1,1,0,1,1,0,1,1,1,1,Australia,40,male
545950,1,1,1,0,0,1,0,0,1,0,0,0,Japan,40,female
376628,1,1,1,1,1,1,1,1,1,0,0,0,China,66,female
741692,0,1,1,0,0,1,0,0,1,0,0,0,France,40,female
763168,0,0,0,0,0,0,1,0,1,0,0,0,Germany,52,female
658916,1,1,1,1,1,1,1,1,1,1,1,1,Japan,72,male
619480,1,1,0,1,1,1,1,1,1,0,1,1,Japan,23,female
430063,1,1,1,1,1,1,1,1,1,0,1,0,USA,23,female
499579,0,0,0,1,1,0,1,1,1,0,1,0,USA,49,female
453946,1,1,0,0,1,1,1,1,1,0,1,0,Japan,35,female
390612,0,0,1,0,1,1,0,1,1,0,0,1,Canada,42,male
913828,1,0,0,0,0,1,0,1,1,0,1,0,China,39,male
665125,1,0,0,0,1,0,1,1,1,0,1,1,China,75,male
807348,1,1,1,1,1,1,1,1,1,0,1,1,Australia,32,male
949750,1,1,1,1,1,1,1,1,1,0,1,0,Australia,43,female
868396,0,0,1,1,0,1,0,0,1,1,1,1,Japan,72,female
866140,0,1,0,0,0,1,0,1,1,0,1,1,France,68,male
789427,1,1,1,1,1,1,1,1,1,0,1,0,Australia,36,male
394239,0,0,1,1,1,0,0,1,1,0,1,0,UK,31,female
151465,1,1,1,1,1,1,1,1,1,0,0,0,USA,57,female
646096,1,1,0,0,0,1,0,1,1,1,0,0,Germany,61,male
178146,1,1,0,1,1,1,1,1,1,0,1,1,France,75,female
992713,0,0,0,0,0,1,0,0,1,0,1,0,UK,53,female
170596,1,1,1,1,1,1,1,1,1,1,1,0,China,45,female
265565,0,0,0,0,0,0,0,0,1,0,1,1,France,64,female
494842,0,1,1,1,0,1,1,1,1,1,0,1,Germany,49,female
534197,1,1,1,1,1,1,1,1,1,0,0,1,Germany,38,male
139401,1,1,1,1,1,0,1,1,1,0,1,1,France,26,female
792778,0,0,0,0,0,0,0,1,1,0,0,0,Brazil,46,female
691514,1,1,0,1,1,1,1,1,1,1,0,1,Japan,59,male
986278,0,0,0,0,0,0,0,0,1,1,0,1,Germany,62,male
320563,1,1,1,1,1,1,1,1,1,0,0,1,Canada,52,male
236432,1,1,1,1,1,1,1,1,1,0,1,0,China,49,female
815783,1,1,1,1,1,1,1,1,1,1,0,0,UK,50,male
122273,1,0,1,0,0,1,1,0,1,1,0,0,Japan,36,female
210018,0,1,1,1,0,1,1,1,1,1,0,0,Germany,29,female
913343,1,1,1,0,1,0,0,1,1,0,1,0,China,33,male
372304,1,1,1,1,1,1,1,1,1,0,0,1,UK,45,female
488609,1,1,1,0,1,1,1,1,1,0,0,0,China,37,male
814669,0,1,1,1,1,1,0,1,1,1,0,0,France,37,male
716963,1,1,1,1,0,0,0,1,1,1,1,0,Brazil,50,male
